鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大同區,房地(土地+建物),臺北市大同區延平北路三段18巷1~30號,51.0,住,,,1080823,土地1建物1車位0,全,一層,透天厝,,土木造,,33.72,0,0,0,無,無,16970250,503270,,0.0,0,,RPXOMLTJJHPFFBA68CA
大同區,房地(土地+建物),臺北市大同區景化街1~30號,59.0,住,,,1081023,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),,加強磚造,,110.2,3,2,2,有,無,17030000,154537,,0.0,0,,RPTNMLRLJIOFFBA18CA
中正區,房地(土地+建物),臺北市中正區衡陽路61~90號,5.32,商,,,1081112,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070625,68.23,1,2,1,有,有,21600000,316576,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPQNMLRLJIOFFBA87CA
大同區,車位,臺北市大同區承德路三段121~150號,0.12,商,,,1081021,土地0建物0車位1,,,其他,,,,40.38,0,0,0,有,無,2000000,,坡道平面,0.0,2000000,,RPRPMLRLJIOFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區中華路二段504巷1~30號,17.51,住,,,1081103,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,63.09,3,1,1,有,有,9680000,153432,,0.0,0,,RPROMLPLJIOFFBA87CA
大同區,土地,大同段一小段781~810地號,16.0,住,,,1081115,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6050000,378125,,0.0,0,,RPTOMLPLJIOFFBA08CA
大同區,房地(土地+建物),臺北市大同區寧夏路1~30號,4.15,商,,,1081006,土地1建物1車位0,十一層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851028,47.47,1,1,1,有,有,7700000,162208,,0.0,0,含增建或未登記建物。;,RPWOMLQLJIOFFBA48CA
萬華區,房地(土地+建物)+車位,臺北市萬華區內江街31~60號,13.88,商,,,1080705,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,186.4,3,2,1,有,有,37000000,209314,坡道機械,14.41,1000000,,RPPPMLQJKIOFFBA77CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.94,商,,,1081104,土地1建物2車位0,十六層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,58.31,1,1,1,有,有,11800000,202367,,0.0,0,,RPXNMLTJKIOFFBA68CA
大同區,房地(土地+建物),臺北市大同區承德路三段191巷1~30號,9.55,商,,,1081019,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010601,42.36,2,1,1,有,有,4380000,103375,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVQMLOJKIOFFBA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段151~180號,17.01,其他,,,1081014,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223,239.04,0,0,0,無,有,53980000,247595,坡道平面,29.1,2000000,毛胚屋。,RPOPMLSKKIOFFCA08CA
內湖區,車位,臺北市內湖區成功路四段151~180號,0.41,其他,,,1080816,土地0建物0車位1,,,其他,,,,29.1,0,0,0,有,有,2550000,,坡道平面,29.1,2550000,,RPPPMLSKKIOFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段206巷91~120號,82.65,住,,,1080731,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941018,184.24,3,2,2,有,有,36900000,200282,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLTKKIOFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街61~90號,22.12,住,,,1070805,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080530,106.38,1,2,1,有,有,19310000,212766,其他,21.78,1310000,預售屋雨遮不計價。,RPVQMLTKKIOFFCA98CA
中山區,房地(土地+建物)+車位,臺北市中山區林森北路31~60號,18.49,商,,,1081019,土地2建物2車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,167.48,2,2,2,有,有,34300000,204801,坡道平面,12.87,0,陽台外推,RPQNMLKMJIOFFCA37CA
中山區,房地(土地+建物),臺北市中山區合江街36巷31~60號,40.0,住,,,1081022,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0551230,79.77,6,2,3,有,無,20000000,250721,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMJKIOFFCA27CA
中山區,房地(土地+建物),臺北市中山區民權東路三段61~90號,17.8,商,,,1081002,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751125,177.87,4,2,2,有,有,38800000,218137,,0.0,0,含增建或未登記建物。;,RPROMLSLJIOFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區環山路二段53巷6弄1~30號,39.35,住,,,1081011,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700827,88.36999999999999,3,2,1,有,無,12770000,144506,,0.0,0,,RPPQMLRLJIOFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段31~60號,30.53,住,,,1081012,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,198.93,4,2,2,有,有,35000000,175941,坡道平面,38.91,0,,RPVQMLRLJIOFFCA78CA
中山區,房地(土地+建物),臺北市中山區錦州街1~30號,5.1,商,,,1081028,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730714,41.69,2,2,1,有,有,7200000,172703,,0.0,0,含增建或未登記建物。;,RPOQMLQLJIOFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,13.66,住,,,1081023,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,2,2,1,有,有,16700000,145255,坡道平面,30.74,0,含增建或未登記建物。;,RPSSMLQLJIOFFCA58CA
中山區,房地(土地+建物),臺北市中山區北安路595巷2弄1~30號,52.07,住,,,1081020,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660131,136.36,3,3,2,有,無,32500000,238340,,0.0,0,含增建或未登記建物。;,RPVRMLTJKIOFFCA98CA
內湖區,房地(土地+建物),臺北市內湖區成功路四段151~180號,19.78,其他,,,1081006,土地1建物1車位0,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223,250.94,0,0,0,無,有,66480000,264924,,0.0,0,毛胚屋,RPTQMLNKKIOFFCA18CA
松山區,房地(土地+建物),臺北市松山區八德路二段361~390號,5.1,商,,,1081104,土地6建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0691108,47.47,1,1,1,有,有,10450000,220139,,0.0,0,,RPUNMLNJKIOFFDA97CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段361~390號,6.12,商,,,1081024,土地3建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940531,42.29,1,1,1,有,有,16000000,378340,,0.0,0,,RPVNMLNJKIOFFDA08CA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段236巷45弄1~30號,68.07,住,,,1081104,土地1建物1車位2,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880806,267.98,3,2,2,有,有,78000000,291066,坡道平面,88.72,0,,RPQNMLMJKIOFFDA47CA
南港區,房地(土地+建物)+車位,臺北市南港區南港路三段50巷1~30號,65.6,工,,,1080928,土地1建物1車位1,四層,五層,廠辦,工業用,鋼筋混凝土造,0780915,350.53,0,0,0,無,有,38300000,109263,坡道平面,0.0,0,含增建或未登記建物。;,RPRPMLQLJIOFFDA28CA
南港區,房地(土地+建物),臺北市南港區園區街1~30號,23.62,住,,,1081006,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000412,125.44,3,2,2,有,有,29000000,231186,,0.0,0,,RPSPMLQLJIOFFDA38CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄91~120號,15.89,住,,,1081015,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020812,119.84,2,2,1,有,有,24180000,201769,塔式車位,0.0,0,含增建或未登記建物。;,RPTPMLQLJIOFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區興中路68巷1~30號,13.81,商,,,1081013,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060707,197.26999999999998,4,2,2,有,有,36100000,182998,坡道平面,38.65,0,,RPRQMLRLJIOFFDA48CA
南港區,房地(土地+建物),臺北市南港區忠孝東路六段278巷23弄1~30號,26.6,住,,,1080601,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,94.94,3,1,2,有,無,13500000,142195,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLRLJIOFFDA68CA
南港區,房地(土地+建物),臺北市南港區忠孝東路六段278巷23弄1~30號,26.6,住,,,1080529,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,94.94,1,1,1,有,無,19500000,205393,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLRLJIOFFDA88CA
信義區,房地(土地+建物)+車位,臺北市信義區林口街151~180號,17.15,住,,,1081027,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791022,159.47,3,2,2,有,有,25000000,156769,坡道平面,0.0,0,含增建或未登記建物。;,RPOPMLRLJIOFFDA08CA
南港區,房地(土地+建物)+車位,臺北市南港區研究院路二段61巷1~30號,28.22,其他,,,1081031,土地1建物1車位2,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021230,259.25,3,2,2,有,有,38000000,146577,坡道平面,103.8,0,,RPSNMLQLJIOFFDA18CA
信義區,房地(土地+建物)+車位,臺北市信義區逸仙路1~30號,30.93,住,,,1081023,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,250.27,5,2,3,有,有,94200000,376393,坡道平面,0.0,0,含增建或未登記建物。;,RPSOMLPLJIOFFDA18CA
松山區,房地(土地+建物),臺北市松山區八德路四段631~660號,3.69,商,,,1081115,土地1建物1車位0,九層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951110,33.86,1,1,1,有,有,9500000,280567,,0.0,0,,RPOQMLOJKIOFFDA77CA
信義區,房地(土地+建物),臺北市信義區莊敬路178巷1~30號,14.18,商,,,1080925,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701228,82.77,2,2,1,有,有,20000000,241633,,0.0,0,,RPXOMLTKKIOFFDA09CA
士林區,土地,新安段四小段331~360地號,3974.93,住,,,1080906,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33667600,8470,,0.0,0,,RPXNMLKMKIOFFEA38CA
士林區,土地,富安段三小段301~330地號,21.4,其他,,,1081108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1067550,49886,,0.0,0,,RPUNMLTLJIOFFEA78CA
士林區,車位,臺北市士林區通河西街二段121~150號,0.28,住,,,1081115,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼骨鋼筋混凝土造,1000525,36.22,0,0,0,有,有,2000000,,坡道平面,36.22,2000000,,RPUPMLTLJIOFFEA98CA
北投區,車位,臺北市北投區大業路300巷9弄1~30號,5.26,住,,,1081104,土地0建物0車位1,,,其他,,,,26.44,0,0,0,有,有,800000,,坡道機械,26.44,800000,單獨車位交易。;,RPOOMLQLJIOFFEA97CA
北投區,車位,臺北市北投區石牌路二段301~330號,0.29,住,,,1081110,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼骨鋼筋混凝土造,0930712,40.879999999999995,0,0,0,有,有,2200000,,坡道平面,0.0,2200000,,RPPOMLQLJIOFFEA08CA
北投區,房地(土地+建物),臺北市北投區中山北路七段219巷3弄121~150號,23.64,住,,,1081101,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731027,116.84,3,2,2,有,有,13200000,112975,,0.0,0,,RPOOMLRLJIOFFEA08CA
北投區,房地(土地+建物),臺北市北投區承德路七段112巷1~30號,25.75,住,,,1081025,土地1建物1車位0,電梯樓梯間，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841206,76.84,2,1,1,有,無,9000000,117126,,0.0,0,,RPPOMLRLJIOFFEA18CA
士林區,房地(土地+建物),臺北市士林區延平北路五段181~210號,7.56,商,,,1081111,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570412,65.3,3,1,1,有,無,6000000,91884,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLPLJIOFFEA48CA
北投區,房地(土地+建物),臺北市北投區文化三路151~180號,22.38,住,,,1060826,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080503,94.63,2,1,1,有,有,14500000,153228,,0.0,0,預售屋,RPPNMLQLJIOFFEA97CA
士林區,房地(土地+建物),臺北市士林區忠誠路二段21巷31~60號,77.0,住,,,1081019,土地1建物2車位0,全,二層,透天厝,住家用,加強磚造,0631120,135.86,4,3,3,有,無,42280000,311203,,0.0,0,含增建或未登記建物。;,RPRNMLQLJIOFFEA18CA
士林區,房地(土地+建物)+車位,臺北市士林區基河路1~30號,20.13,住,,,1081101,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0931231,108.03,1,2,2,有,有,27680000,256225,坡道平面,37.73,0,含增建或未登記建物。;,RPTNMLQLJIOFFEA38CA
士林區,房地(土地+建物),臺北市士林區士東路241~270號,27.07,住,,,1081102,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701229,133.69,3,2,2,有,有,27680000,207046,,0.0,0,含增建或未登記建物。;,RPUNMLQLJIOFFEA48CA
士林區,房地(土地+建物),臺北市士林區忠誠路二段91~120號,10.05,住,,,1081118,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741205,70.94999999999999,3,1,2,有,有,12000000,169133,,0.0,0,,RPVNMLQLJIOFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區裕民六路91~120號,17.43,商,,,1081021,土地1建物1車位1,八層,十七層,辦公商業大樓,見使用執照,鋼筋混凝土造,0920221,227.26999999999998,4,2,2,有,有,44800000,197122,坡道平面,0.0,0,含增建或未登記建物。;,RPRPMLQLJIOFFEA38CA
士林區,房地(土地+建物),臺北市士林區德行東路181~210號,20.0,住,,,1081105,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660301,70.86,2,2,1,有,無,10650000,150296,,0.0,0,,RPSPMLQLJIOFFEA48CA
士林區,房地(土地+建物),臺北市士林區德行西路31~60號,9.52,工,,,1081016,土地3建物1車位0,十三層,十三層,其他,見其他登記事項,鋼筋混凝土造,0970502,47.980000000000004,0,0,0,無,有,12350000,257399,,0.0,0,含增建或未登記建物。;,RPPQMLRKKIOFFEA38CA
士林區,房地(土地+建物),臺北市士林區通河西街二段61~90號,16.25,住,,,1081019,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650108,40.8,2,1,1,有,無,4500000,110294,,0.0,0,,RPTOMLTJKIOFFEA68CA
大安區,房地(土地+建物),臺北市大安區市民大道四段211~240號,9.72,住,,,1081008,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,50.989999999999995,1,1,1,有,無,5000000,98058,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPROMLRLJIOFFFA48CA
大安區,房地(土地+建物)+車位,臺北市大安區大安路二段3巷31~60號,34.71,住,,,1081031,土地1建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061228,286.9,3,2,2,有,有,81280000,337942,坡道平面,64.14,6000000,,RPPOMLQLJIOFFFA18CA
大安區,房地(土地+建物),臺北市大安區復興南路二段180巷1~30號,109.0,其他,,,1080803,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670912,154.07,2,2,2,有,無,57500000,373207,,0.0,0,含增建或未登記建物。;,RPUOMLQLJIOFFFA68CA
大安區,房地(土地+建物),臺北市大安區敦化南路二段151~180號,11.02,商,,,1081018,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750825,129.75,2,2,2,有,有,36000000,277457,,0.0,0,含增建或未登記建物。;,RPOOMLTLJIOFFFA38CA
大安區,房地(土地+建物)+車位,臺北市大安區建國南路二段31~60號,57.98,住,,,1081108,土地2建物1車位2,十一層,三十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070802,488.94,3,2,3,有,有,331680000,758467,坡道平面,66.14,11000000,,RPSOMLPJKIOFFFA28CA
大安區,房地(土地+建物),臺北市大安區浦城街4巷1~30號,39.5,住,,,1081017,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580519,111.17,3,2,2,有,無,25500000,229378,,0.0,0,含增建或未登記建物。;,RPUOMLLKKIOFFFA18CA
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段39巷31~60號,12.72,住,,,1080922,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960913,120.44,2,2,1,有,有,16100000,181842,坡道平面,42.9,2000000,含增建或未登記建物。兩人共有。,RPTOMLNJKIOFFAA77DA
文山區,房地(土地+建物),臺北市文山區景興路181~210號,3.71,商,,,1081026,土地1建物1車位0,八層,二十四層,套房(1房1廳1衛),商業用,見使用執照,0850104,45.32,1,1,1,有,有,5300000,116946,,0.0,0,含增建或未登記建物。,RPSNMLRLJIOFFAA08DA
大同區,土地,迪化段一小段31~60地號,14.0,商,,,1081030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9840040,702860,,0.0,0,畸零地或有合併使用之交易。;,RPVNMLQLJIOFFBA38DA
萬華區,房地(土地+建物),臺北市萬華區峨眉街121~150號,8.38,商,,,1081104,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650628,26.27,1,1,1,有,無,3000000,114199,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOJKIOFFBA47DA
萬華區,房地(土地+建物),臺北市萬華區萬大路187巷3弄31~60號,5.35,商,,,1081023,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640508,13.11,2,1,1,有,無,1460000,111365,,0.0,0,,RPQOMLLKKIOFFBA47DA
中山區,房地(土地+建物),臺北市中山區松江路100巷1~30號,27.5,住,,,1080731,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,87.98,7,3,2,有,無,18050000,205160,,0.0,0,含增建或未登記建物。,RPXQMLQLJIOFFCA98DA
中山區,房地(土地+建物)+車位,臺北市中山區伊通街1~30號,35.59,商,,,1081012,土地2建物1車位2,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020509,309.65999999999997,4,2,2,有,有,65000000,275561,坡道平面,99.18,7000000,含增建或未登記建物。;,RPVSMLQLJIOFFCA98DA
