鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街168巷1~30號,20.73,住,,,1090111,土地1建物1車位1,地下一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0850823,61.14,2,0,1,有,有,8500000,139025,坡道機械,0.0,0,含增建或未登記建物。;,RPWNMLTJLHPFFCA78CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段301~330號,16.96,商,,,1090120,土地2建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0771219,149.59,3,2,2,有,有,25480000,170332,坡道平面,0.0,0,含增建或未登記建物。;,RPTOMLTJLHPFFCA58CA
中山區,房地(土地+建物),臺北市中山區中山北路一段83巷1~30號,6.16,商,,,1090225,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0761215,39.16,1,1,1,有,有,6500000,165986,,0.0,0,,RPUOMLTJLHPFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖街131巷41弄1~30號,88.04,住,,,1090203,土地4建物2車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0771223,244.2,4,3,3,有,有,28000000,114665,坡道平面,0.0,0,含增建或未登記建物。;,RPQPMLTJLHPFFCA38CA
內湖區,房地(土地+建物),臺北市內湖區金湖路46巷1~30號,16.99,住,,,1090109,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701224,98.62,3,2,1,有,無,13180000,133644,,0.0,0,,RPSNMLRJLHPFFCA18CA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段241~270號,12.16,商,,,1090201,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050601,122.34,2,1,1,有,有,26500000,216609,,0.0,0,,RPTNMLRJLHPFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區康樂街48巷1~30號,27.9,住,,,1090114,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730825,107.24,3,2,1,有,無,10150000,94648,,0.0,0,含增建或未登記建物。;,RPQPMLKKLHPFFCA57CA
內湖區,房地(土地+建物),臺北市內湖區康樂街111巷1~30號,27.37,住,,,1090119,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731022,90.81,3,2,1,有,無,12000000,132144,,0.0,0,含增建或未登記建物。;,RPXPMLTJLHPFFCA09CA
中山區,房地(土地+建物),臺北市中山區中山北路二段59巷31~60號,5.01,商,,,1090119,土地1建物1車位0,十層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880928,44.050000000000004,1,1,1,有,有,9700000,220204,,0.0,0,含增建或未登記建物。;,RPRQMLTJLHPFFCA58CA
中山區,房地(土地+建物),臺北市中山區民族東路512巷13弄31~60號,32.66,住,,,1090123,土地9建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701215,110.94,3,2,2,有,無,16380000,147647,,0.0,0,含增建或未登記建物。;,RPSQMLLKLHPFFCA97CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,14.1,商,,,1090218,土地1建物2車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,203.79000000000002,3,2,2,有,有,46860000,229954,坡道平面,33.22,0,,RPWQMLLKLHPFFCA38CA
大同區,房地(土地+建物),臺北市大同區延平北路三段31~60號,87.0,住,,,1090111,土地1建物1車位0,全,二層,透天厝,,磚造,,123.23,1,2,2,有,無,41680000,338229,,0.0,0,含增建或未登記建物。;一樓為店面。,RPPPMLRLNHPFFBA38CA
松山區,房地(土地+建物),臺北市松山區南京東路三段241~270號,12.88,商,,,1090205,土地2建物1車位0,七層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,,150.42,0,0,0,無,有,35000000,232682,,0.0,0,,RPPNMLSJLHPFFDA08CA
南港區,土地,玉成段二小段181~210地號,13.0,工,,,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3930000,302308,,0.0,0,,RPSPMLQJLHPFFDA38CA
信義區,房地(土地+建物),臺北市信義區嘉興街181巷1~30號,21.11,住,,,1081216,土地1建物1車位0,一層，騎樓,七層,店面(店鋪),住商用,鋼筋混凝土造,,103.36,0,0,0,無,有,25300000,244776,,0.0,0,,RPTPMLRKLHPFFDA68CA
南港區,房地(土地+建物),臺北市南港區福德街339巷5弄1~30號,26.25,住,,,1090202,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660131,73.45,3,2,1,有,無,14500000,197413,,0.0,0,含增建或未登記建物。;,RPOPMLKKLHPFFDA47CA
南港區,房地(土地+建物),臺北市南港區園區街1~30號,23.45,住,,,1090206,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951116,117.73,3,2,2,有,有,25800000,219146,,0.0,0,含增建或未登記建物。;,RPQNMLMKLHPFFDA67CA
南港區,房地(土地+建物),臺北市南港區合順街8巷5弄1~30號,21.25,住,,,1090217,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,77.0,3,1,1,有,無,9300000,120779,,0.0,0,含增建或未登記建物。;,RPPOMLMKLHPFFDA67CA
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段1~30號,48.38,商,,,1090122,土地1建物1車位3,十二層,十七層,辦公商業大樓,見其他登記事項,見其他登記事項,0931216,502.13,0,0,0,無,有,81360000,189704,坡道平面,104.88,6000000,,RPSPMLLJMHPFFDA97CA
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段1~30號,30.39,商,,,1090122,土地1建物1車位1,十二層,十七層,辦公商業大樓,見其他登記事項,見其他登記事項,0931216,281.78,0,0,0,無,有,49330000,191759,坡道平面,34.96,2000000,,SPSPMLLJMHPFFDA08CA
信義區,房地(土地+建物)+車位,臺北市信義區松德路200巷31~60號,121.58,住,,,1090110,土地1建物1車位2,五層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061128,659.3299999999999,0,0,0,無,有,332000000,580023,坡道平面,104.18,10000000,,RPXOMLKKMHPFFDA38CA
北投區,房地(土地+建物),臺北市北投區磺港路61~90號,49.0,商,,,1090114,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0601001,100.22,2,1,1,有,無,11371000,113460,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLNKMHPFFEA58CA
北投區,土地,溫泉段四小段211~240地號,3.75,其他,,,1090228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,862500,230000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLTKLHPFFEA88CA
北投區,建物,臺北市北投區登山路121~150號,0.0,,,,1090227,土地0建物2車位0,一層,一層,其他,見其他登記事項,見其他登記事項,1081205,197.29,0,0,0,無,無,1852505,9390,,0.0,0,*建物型態:第五十組農業倉庫，第四十九組溫室,RPRPMLKLLHPFFEA97CA
北投區,房地(土地+建物),臺北市北投區明德路136巷1~30號,2.58,住,,,1090221,土地1建物1車位0,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,8.09,0,0,0,無,有,350000,43263,,0.0,0,本案為一個倉儲空間。,RPSOMLSKLHPFFEA68CA
北投區,房地(土地+建物),臺北市北投區溫泉路61~90號,9.46,其他,,,1090107,土地1建物1車位0,地下一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0700218,75.55,2,1,1,有,有,2615051,34614,,0.0,0,買方負擔復水復電費用及自107.1.1起至交屋日止之管理費,RPXOMLSKLHPFFEA56CA
北投區,房地(土地+建物),臺北市北投區溫泉路61~90號,7.13,其他,,,1090107,土地1建物1車位0,地下一層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0700218,56.0,1,1,1,有,有,1938686,34619,,0.0,0,買方負擔復水復電費用及自107.1.1起至交屋日止之管理費,RPOPMLSKLHPFFEA38CA
北投區,車位,臺北市北投區明德路136巷1~30號,2.58,住,,,1090207,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,32.370000000000005,0,0,0,有,有,2050000,,坡道平面,32.37,2050000,,RPXNMLSKLHPFFEA09CA
北投區,房地(土地+建物),臺北市北投區明德路136巷1~30號,2.58,住,,,1090207,土地1建物1車位0,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,8.09,0,0,0,無,有,250000,30902,,0.0,0,本案為一個倉儲空間。,SPXNMLSKLHPFFEA56CA
北投區,房地(土地+建物),臺北市北投區榮華一路1~30號,9.79,住,,,1090209,土地1建物1車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830909,44.96,1,2,1,有,有,10580000,235320,,0.0,0,含增建或未登記建物。;,RPSOMLTJLHPFFEA68CA
士林區,房地(土地+建物),臺北市士林區福德路31巷1~30號,7.21,住,,,1090203,土地1建物1車位0,一層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010112,34.760000000000005,1,1,1,有,有,9700000,279056,,0.0,0,含增建或未登記建物。;,RPTOMLTJLHPFFEA78CA
士林區,房地(土地+建物),臺北市士林區忠誠路一段173巷28弄1~30號,27.85,住,,,1090219,土地5建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0681217,102.92,3,2,2,有,無,20200000,196269,,0.0,0,含增建或未登記建物。;,RPUOMLTJLHPFFEA88CA
士林區,車位,臺北市士林區中山北路七段81巷1~30號,4.58,住,,,1090221,土地0建物0車位1,地下三層,十九層,其他,見使用執照,鋼筋混凝土造,0811124,29.92,0,0,0,有,有,2200000,,坡道平面,29.92,2200000,,RPSNMLTJLHPFFEA58CA
北投區,房地(土地+建物),臺北市北投區石牌路二段348巷1~30號,15.53,住,,,1090212,土地1建物1車位0,一層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821231,58.46,1,1,1,有,有,10000000,171057,,0.0,0,含增建或未登記建物。;,RPPOMLTJLHPFFEA38CA
北投區,車位,臺北市北投區明德路136巷1~30號,2.58,住,,,1090210,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,32.370000000000005,0,0,0,有,有,2150000,,坡道平面,32.37,2150000,,RPUNMLLKLHPFFEA08CA
北投區,車位,臺北市北投區明德路136巷1~30號,2.58,住,,,1090217,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,32.370000000000005,0,0,0,有,有,2250000,,坡道平面,32.37,2250000,,RPOOMLLKLHPFFEA57CA
士林區,房地(土地+建物),臺北市士林區天母東路1~30號,28.5,商,,,1090224,土地1建物1車位0,全,,透天厝,住家用,加強磚造,0550618,36.98,0,0,0,無,無,13000000,351541,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLKKLHPFFEA08CA
北投區,車位,臺北市北投區明德路136巷1~30號,2.58,住,,,1090223,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,32.370000000000005,0,0,0,有,有,2350000,,坡道平面,32.37,2350000,,RPROMLLKLHPFFEA87CA
北投區,車位,臺北市北投區明德路136巷1~30號,2.58,住,,,1090223,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,32.370000000000005,0,0,0,有,有,2050000,,坡道平面,32.37,2050000,,SPROMLLKLHPFFEA97CA
北投區,土地,行義段四小段301~330地號,39.21,住,,,1090117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14826281,378125,,0.0,0,,RPTOMLLKLHPFFEA08CA
北投區,土地,行義段四小段301~330地號,41.51,住,,,1090121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15695968,378125,,0.0,0,,RPVOMLLKLHPFFEA28CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,22.08,住,,,1050305,土地1建物1車位2,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,189.32,1,2,1,有,有,34400000,267023,坡道平面,84.46,6400000,,RPSPMLLKLHPFFEA08CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,20.95,住,,,1050305,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,147.1,1,2,1,有,有,30600000,261276,坡道平面,42.23,3200000,,RPVPMLLKLHPFFEA38CA
北投區,車位,臺北市北投區明德路136巷1~30號,3.4,住,,,1090209,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,0701222,40.47,0,0,0,有,有,2750000,,坡道平面,40.47,2750000,本案另含一個機車停車位。,RPSOMLRLLHPFFEA68CA
士林區,土地,三玉段五小段511~540地號,19.0,住,,,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14199650,747350,,0.0,0,向政府機關承購之案件。;本案係申購國有畸零地,RPTNMLPLLHPFFEA48CA
士林區,房地(土地+建物),臺北市士林區天母西路1~30號,90.12,商,,,1090113,土地1建物1車位0,一層,七層,店面(店鋪),商業用,鋼筋混凝土造,0691224,412.73,0,0,0,無,有,170000000,411892,,0.0,0,,RPXOMLKMLHPFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段117巷38弄1~30號,35.18,住,,,1090117,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070614,210.36,3,2,2,有,有,37830000,205094,坡道平面,39.56,2800000,,RPPOMLLMLHPFFEA87CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段117巷61~90號,48.34,住,,,1090111,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070502,274.21,3,2,2,有,有,51500000,208869,坡道平面,41.05,2800000,,RPROMLLMLHPFFEA08CA
大安區,房地(土地+建物),臺北市大安區和平東路三段121~150號,30.71,商,,,1090114,土地2建物2車位0,防空避難室，見使用執照,十層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0770211,307.75,0,0,0,無,有,75000000,243704,,0.0,0,,RPOOMLNKMHPFFFA97CA
大安區,房地(土地+建物)+車位,臺北市大安區建國南路二段61~90號,59.65,住,,,1081227,土地2建物1車位3,十五層,三十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070802,516.4399999999999,0,0,0,無,有,336500000,741092,坡道平面,83.97,16000000,,RPUNMLKMLHPFFFA28CA
大安區,房地(土地+建物),臺北市大安區大安路一段51巷31~60號,7.32,商,,,1090206,土地1建物1車位0,三層,六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0930311,39.5,1,1,1,有,有,13850000,350633,,0.0,0,,RPVOMLQKLHPFFFA88CA
大安區,房地(土地+建物),臺北市大安區光復南路420巷1~30號,24.05,住,,,1090122,土地2建物1車位0,地下層,七層,店面(店鋪),見使用執照,鋼筋混凝土造,0700112,112.22,0,0,0,無,無,12500000,111388,,0.0,0,,RPTOMLTJLHPFFFA88CA
大安區,房地(土地+建物),臺北市大安區樂利路5巷7弄1~30號,27.8,住,,,1090120,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731211,135.46,6,0,6,有,無,27880000,205817,,0.0,0,含增建或未登記建物。;,RPQNMLTJLHPFFFA48CA
大安區,房地(土地+建物),臺北市大安區和平東路一段181~210號,3.68,商,,,1090203,土地2建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1071224,38.29,1,1,1,有,有,12380000,323322,,0.0,0,,RPPOMLTJLHPFFFA48CA
文山區,房地(土地+建物),臺北市文山區辛亥路四段166巷1~30號,29.75,住,,,1090109,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.0,2,2,1,有,無,10300000,125610,,0.0,0,含增建或未登記建物。,RPSNMLLKLHPFFAA57DA
中山區,房地(土地+建物),臺北市中山區合江街127巷1~30號,12.37,住,,,1090203,土地1建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880528,46.16,1,0,1,有,有,9600000,207972,,0.0,0,,RPWPMLQJLHPFFCA78DA
中山區,房地(土地+建物),臺北市中山區林森北路85巷1~30號,29.0,商,,,1090119,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,86.84,2,2,1,有,無,11800000,135882,,0.0,0,含增建或未登記建物。,RPTPMLKKLHPFFCA97DA
中山區,房地(土地+建物),臺北市中山區松江路100巷1~30號,11.86,住,,,1090119,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0630210,49.11,2,2,1,有,有,12510000,254734,,0.0,0,含增建或未登記建物。,RPTSMLRKLHPFFCA98DA
萬華區,房地(土地+建物),臺北市萬華區西園路二段301~330號,64.0,住,,,1081231,土地1建物1車位0,全,二層,透天厝,,加強磚造,,91.3,4,2,2,有,無,25300000,277108,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQNMLTJLHPFFBA18DA
中正區,房地(土地+建物),臺北市中正區中華路一段1~30號,2.99,商,,,1090119,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770128,36.13,1,1,1,有,有,6450000,178522,,0.0,0,含增建或未登記建物。,RPVPMLRKLHPFFBA78DA
松山區,房地(土地+建物),臺北市松山區寧安街5巷1~30號,37.25,住,,,1081204,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600421,114.26,4,2,2,有,無,21100000,184667,,0.0,0,含增建或未登記建物。,RPVPMLRKLHPFFDA98DA
信義區,土地,吳興段一小段541~570地號,14.5,其他,,,1090227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,27586,,0.0,0,,RPQNMLLKLHPFFDA67DA
北投區,土地,豐年段一小段601~630地號,496.7,農,,,1090217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10880000,21905,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLQJLHPFFEA28DA
士林區,房地(土地+建物),臺北市士林區士東路266巷12弄1~30號,28.53,住,,,1090216,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700904,107.46,3,2,2,有,無,16500000,153546,,0.0,0,含增建或未登記建物。,RPVNMLTJLHPFFEA98DA
士林區,房地(土地+建物),臺北市士林區福志路91~120號,29.6,住,,,1090224,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670626,109.55,3,2,1,有,無,8989586,82059,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLRJMHPFFEA28DA
北投區,房地(土地+建物),臺北市北投區致遠一路二段71巷1~30號,25.16,住,,,1090112,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710826,99.94,3,2,2,有,無,12900000,129077,,0.0,0,含增建或未登記建物。,RPSPMLKKLHPFFEA08DA
北投區,房地(土地+建物),臺北市北投區尊賢街302巷1~30號,23.5,住,,,1090105,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611103,76.11,2,2,1,有,無,16000000,210222,,0.0,0,含增建或未登記建物。權利人二人,RPPNMLQKLHPFFEA18DA
士林區,房地(土地+建物)+車位,臺北市士林區基河路1~30號,16.02,住,,,1090120,土地1建物1車位1,十五層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971126,127.89000000000001,1,1,1,有,有,24230000,258241,坡道平面,45.68,3000000,,RPOOMLNKLHPFFEA87DA
大安區,房地(土地+建物),臺北市大安區溫州街12巷31~60號,16.83,商,,,1090130,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701222,99.73,3,2,2,有,無,22600000,226612,,0.0,0,含增建或未登記建物。,RPRNMLPKLHPFFFA38DA
